Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,237.880005,241.210007,237.750000,239.440002,238.756638,216100
2021-06-08,240.000000,240.479996,236.809998,239.119995,238.437546,216700
2021-06-09,239.880005,241.750000,239.880005,241.139999,240.451782,125800
2021-06-10,241.839996,245.399994,241.679993,245.259995,244.560028,336800
2021-06-11,245.300003,245.300003,242.639999,244.039993,243.343506,113100
2021-06-14,244.300003,244.309998,242.679993,244.309998,243.612732,112800
2021-06-15,244.500000,244.830002,242.690002,243.460007,242.765167,107200
2021-06-16,243.789993,244.820007,241.539993,242.720001,242.027283,125600
2021-06-17,242.199997,245.320007,242.199997,244.770004,244.071426,118500
2021-06-18,243.149994,243.270004,241.919998,242.130005,241.438965,167900
2021-06-21,242.979996,245.399994,241.630005,245.089996,244.390518,741600
2021-06-22,245.169998,246.000000,244.330002,245.889999,245.188232,113800
2021-06-23,245.800003,245.929993,244.740005,244.919998,244.220993,139300
2021-06-24,245.740005,247.179993,245.509995,245.610001,245.610001,161600
2021-06-25,245.869995,247.570007,245.710007,247.100006,247.100006,110000
2021-06-28,247.669998,247.990005,246.770004,247.570007,247.570007,182700
2021-06-29,247.830002,248.610001,247.119995,247.490005,247.490005,132600
2021-06-30,247.490005,247.589996,246.500000,247.130005,247.130005,173900
2021-07-01,247.880005,249.490005,247.149994,249.389999,249.389999,311200
2021-07-02,249.949997,251.240005,249.139999,250.929993,250.929993,313400
2021-07-06,250.520004,250.710007,248.740005,250.309998,250.309998,122700
2021-07-07,250.750000,251.100006,248.759995,250.970001,250.970001,90200
2021-07-08,248.110001,250.270004,247.740005,250.270004,250.270004,186700
2021-07-09,251.029999,251.750000,250.490005,251.089996,251.089996,105500
2021-07-12,251.130005,252.380005,251.130005,251.539993,251.539993,276700
2021-07-13,250.800003,251.570007,250.100006,250.440002,250.440002,545100
2021-07-14,251.050003,251.050003,248.830002,249.039993,249.039993,151400
2021-07-15,248.220001,248.910004,246.759995,248.619995,248.619995,96100
2021-07-16,249.550003,250.490005,248.679993,249.429993,249.429993,162600
2021-07-19,247.559998,248.880005,245.850006,247.750000,247.750000,325300
2021-07-20,248.550003,252.350006,248.539993,251.039993,251.039993,197100
2021-07-21,252.110001,252.119995,249.020004,251.759995,251.759995,190800
2021-07-22,252.070007,253.169998,251.350006,252.960007,252.960007,202800
2021-07-23,253.839996,255.759995,253.649994,255.449997,255.449997,817400
2021-07-26,255.169998,255.490005,252.809998,253.479996,253.479996,198200
2021-07-27,253.119995,254.210007,252.270004,254.179993,254.179993,152500
2021-07-28,254.009995,256.720001,253.320007,256.000000,256.000000,172400
2021-07-29,256.630005,257.000000,256.000000,256.200012,256.200012,168100
2021-07-30,256.019989,257.290009,255.889999,256.420013,256.420013,225700
2021-08-02,257.250000,257.790009,256.100006,256.660004,256.660004,173000
2021-08-03,256.940002,259.739990,256.700012,259.739990,259.739990,208300
2021-08-04,259.070007,260.579987,258.829987,259.149994,259.149994,280600
2021-08-05,259.079987,259.119995,256.820007,258.829987,258.829987,172400
2021-08-06,258.839996,259.000000,256.540009,257.940002,257.940002,264600
2021-08-09,258.269989,259.179993,257.980011,258.529999,258.529999,188300
2021-08-10,258.750000,258.920013,256.420013,257.230011,257.230011,345200
2021-08-11,257.730011,257.920013,254.410004,254.759995,254.759995,278000
2021-08-12,255.000000,256.839996,254.850006,256.769989,256.769989,258700
2021-08-13,257.190002,257.859985,256.920013,257.720001,257.720001,128100
2021-08-16,257.820007,259.869995,256.540009,259.760010,259.760010,145500
2021-08-17,258.880005,262.619995,258.880005,262.619995,262.619995,334800
2021-08-18,262.470001,262.700012,258.609985,258.959991,258.959991,242800
2021-08-19,257.000000,260.940002,257.000000,259.429993,259.429993,196600
2021-08-20,259.720001,261.779999,258.989990,261.359985,261.359985,184100
2021-08-23,262.880005,263.519989,262.380005,262.500000,262.500000,291500
2021-08-24,262.510010,262.519989,260.989990,262.070007,262.070007,243400
2021-08-25,261.940002,262.049988,260.589996,261.750000,261.750000,206000
2021-08-26,261.850006,262.320007,260.000000,260.510010,260.510010,118900
2021-08-27,261.269989,262.279999,260.010010,260.959991,260.959991,471900
2021-08-30,261.160004,263.429993,261.000000,262.470001,262.470001,158000
2021-08-31,262.690002,263.630005,261.640015,262.489990,262.489990,141700
2021-09-01,262.899994,263.059998,260.790009,263.040009,263.040009,187800
2021-09-02,263.660004,265.850006,263.630005,265.839996,265.839996,132400
2021-09-03,265.630005,266.070007,264.309998,265.839996,265.839996,150300
2021-09-07,265.179993,265.350006,262.920013,264.299988,264.299988,281500
2021-09-08,263.850006,264.290009,262.859985,263.779999,263.779999,179600
2021-09-09,263.679993,264.149994,261.109985,261.320007,261.320007,197400
2021-09-10,262.299988,262.329987,258.829987,258.980011,258.980011,179900
2021-09-13,260.179993,260.179993,255.970001,257.040009,257.040009,240700
2021-09-14,258.160004,258.950012,256.320007,256.579987,256.579987,261400
2021-09-15,256.579987,259.320007,255.899994,258.420013,258.420013,132100
2021-09-16,258.529999,258.980011,256.100006,257.910004,257.910004,116000
