Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,302.429993,302.989990,301.000000,302.910004,302.521942,49400
2021-06-08,304.600006,306.600006,303.410004,305.760010,305.368286,87600
2021-06-09,306.619995,306.619995,303.730011,303.890015,303.500702,62600
2021-06-10,304.679993,305.670013,303.000000,304.260010,303.870209,42900
2021-06-11,304.989990,306.769989,304.809998,306.769989,306.376984,51000
2021-06-14,306.959991,307.190002,304.739990,306.079987,305.687866,92300
2021-06-15,306.299988,306.299988,303.260010,304.579987,304.189789,55900
2021-06-16,304.269989,305.089996,301.929993,304.549988,304.159821,53100
2021-06-17,303.649994,305.779999,302.019989,305.019989,304.629211,61300
2021-06-18,302.540009,304.309998,301.850006,302.859985,302.471985,63600
2021-06-21,303.500000,306.070007,302.899994,305.279999,305.279999,57800
2021-06-22,305.709991,309.380005,305.429993,308.410004,308.410004,86600
2021-06-23,309.320007,311.209991,309.239990,310.450012,310.450012,74100
2021-06-24,312.720001,313.109985,310.950012,311.679993,311.679993,115000
2021-06-25,314.260010,314.279999,312.519989,312.709991,312.709991,67000
2021-06-28,313.500000,313.500000,311.140015,312.880005,312.880005,72900
2021-06-29,313.130005,314.010010,312.359985,313.399994,313.399994,55800
2021-06-30,313.209991,315.000000,313.209991,314.010010,314.010010,54200
2021-07-01,314.480011,315.809998,314.140015,315.500000,315.500000,54200
2021-07-02,316.540009,317.820007,315.809998,317.820007,317.820007,52000
2021-07-06,318.320007,318.850006,315.290009,318.299988,318.299988,71300
2021-07-07,318.989990,319.970001,315.390015,317.739990,317.739990,61300
2021-07-08,312.179993,317.750000,310.589996,316.489990,316.489990,194100
2021-07-09,318.200012,320.429993,317.089996,320.209991,320.209991,53400
2021-07-12,320.630005,321.959991,319.989990,321.940002,321.940002,48900
2021-07-13,320.940002,321.420013,317.660004,318.109985,318.109985,605300
2021-07-14,319.859985,320.190002,316.619995,316.709991,316.709991,68400
2021-07-15,316.109985,317.149994,312.299988,314.619995,314.619995,53400
2021-07-16,315.700012,315.779999,310.190002,310.250000,310.250000,156600
2021-07-19,305.410004,307.619995,303.149994,306.910004,306.910004,164500
2021-07-20,308.179993,314.399994,306.790009,313.570007,313.570007,68600
2021-07-21,314.989990,316.859985,314.799988,316.809998,316.809998,54200
2021-07-22,316.519989,317.980011,315.709991,317.640015,317.640015,42200
2021-07-23,319.019989,320.890015,318.350006,320.500000,320.500000,63400
2021-07-26,320.809998,322.869995,320.140015,322.869995,322.869995,63900
2021-07-27,322.160004,322.160004,315.959991,319.329987,319.329987,69700
2021-07-28,319.720001,320.390015,317.649994,318.779999,318.779999,56500
2021-07-29,320.239990,323.160004,319.049988,321.899994,321.899994,40800
2021-07-30,315.750000,318.399994,314.579987,315.070007,315.070007,67100
2021-08-02,317.059998,318.309998,315.500000,315.869995,315.869995,74600
2021-08-03,317.079987,318.000000,314.170013,317.970001,317.970001,69000
2021-08-04,317.160004,317.440002,314.790009,314.799988,314.799988,45500
2021-08-05,316.119995,318.660004,316.119995,318.540009,318.540009,52400
2021-08-06,319.309998,319.369995,316.380005,316.649994,316.649994,44400
2021-08-09,316.670013,317.049988,315.149994,316.109985,316.109985,56500
2021-08-10,316.709991,319.299988,316.200012,318.250000,318.250000,89300
2021-08-11,318.880005,319.559998,317.470001,319.559998,319.559998,44000
2021-08-12,319.079987,319.459991,317.200012,319.399994,319.399994,45000
2021-08-13,319.350006,319.350006,317.640015,318.350006,318.350006,61200
2021-08-16,316.299988,317.230011,313.570007,317.040009,317.040009,68500
