Date,Open,High,Low,Close,Adj Close,Volume
2021-06-07,375.459991,376.420013,374.489990,376.220001,375.656219,504800
2021-06-08,378.190002,379.980011,375.309998,376.880005,376.315247,232800
2021-06-09,378.690002,379.130005,376.589996,376.679993,376.115540,182800
2021-06-10,377.329987,380.309998,376.410004,380.070007,379.500458,367800
2021-06-11,380.429993,382.519989,379.970001,382.399994,381.826965,277400
2021-06-14,383.040009,386.619995,381.880005,386.619995,386.040649,302500
2021-06-15,386.489990,386.489990,383.109985,383.959991,383.384613,305200
2021-06-16,384.299988,385.510010,378.250000,382.350006,381.777039,554300
2021-06-17,381.000000,388.769989,380.809998,387.279999,386.699646,1414200
2021-06-18,385.309998,387.000000,383.390015,384.179993,383.604279,918500
2021-06-21,384.299988,387.809998,381.380005,387.600006,387.019165,585900
2021-06-22,387.529999,391.470001,386.989990,391.320007,390.733612,339600
2021-06-23,391.339996,392.570007,390.420013,391.049988,390.463989,256400
2021-06-24,393.149994,394.540009,392.350006,393.140015,393.140015,348100
2021-06-25,393.970001,394.000000,392.049988,393.049988,393.049988,285400
2021-06-28,394.500000,397.700012,394.500000,397.239990,397.239990,440300
2021-06-29,397.309998,400.170013,396.609985,400.079987,400.079987,779400
2021-06-30,399.510010,399.820007,397.779999,398.769989,398.769989,500400
2021-07-01,398.369995,399.329987,396.369995,398.899994,398.899994,432700
2021-07-02,401.190002,404.089996,400.820007,403.709991,403.709991,379600
2021-07-06,404.529999,407.239990,401.739990,405.709991,405.709991,401100
2021-07-07,408.470001,408.850006,404.100006,407.269989,407.269989,1085900
2021-07-08,400.230011,404.519989,398.279999,403.299988,403.299988,561300
2021-07-09,403.140015,407.500000,402.380005,407.109985,407.109985,286800
2021-07-12,409.000000,409.149994,405.850006,407.070007,407.070007,1240600
2021-07-13,406.339996,411.089996,405.760010,407.950012,407.950012,1363900
2021-07-14,411.149994,412.769989,408.390015,409.720001,409.720001,394400
2021-07-15,409.269989,409.269989,403.549988,405.989990,405.989990,493300
2021-07-16,407.380005,408.850006,401.799988,402.279999,402.279999,415400
2021-07-19,397.260010,398.950012,394.440002,397.410004,397.410004,733100
2021-07-20,399.429993,406.190002,397.089996,403.869995,403.869995,908900
2021-07-21,404.079987,408.079987,403.190002,407.989990,407.989990,1478600
2021-07-22,408.720001,411.209991,408.720001,410.700012,410.700012,326400
2021-07-23,413.019989,415.149994,411.420013,414.730011,414.730011,430100
2021-07-26,413.959991,415.399994,412.500000,414.829987,414.829987,316900
2021-07-27,414.200012,414.200012,404.739990,410.309998,410.309998,1685100
2021-07-28,410.410004,412.350006,406.640015,410.739990,410.739990,367600
2021-07-29,410.709991,414.230011,410.140015,412.769989,412.769989,596900
2021-07-30,409.779999,412.750000,409.510010,412.209991,412.209991,257100
2021-08-02,414.070007,415.000000,410.820007,411.190002,411.190002,461000
2021-08-03,412.130005,413.649994,408.769989,413.480011,413.480011,294000
2021-08-04,413.470001,415.500000,412.059998,414.510010,414.510010,380100
2021-08-05,415.489990,417.320007,414.279999,417.130005,417.130005,198400
2021-08-06,415.720001,417.000000,415.000000,416.480011,416.480011,233000
2021-08-09,416.920013,417.329987,414.649994,415.459991,415.459991,223700
2021-08-10,416.320007,416.899994,411.309998,412.329987,412.329987,381500
