Date,Open,High,Low,Close,Adj Close,Volume
2021-08-12,70.010002,70.449997,69.139999,69.970001,69.970001,641300
2021-08-13,69.870003,69.889999,68.870003,68.919998,68.919998,758300
2021-08-16,68.080002,68.080002,67.089996,67.570000,67.570000,975200
2021-08-17,67.019997,68.129997,66.419998,67.089996,67.089996,1078700
2021-08-18,67.000000,67.589996,65.529999,65.629997,65.629997,1161600
2021-08-19,64.379997,64.870003,62.919998,63.790001,63.790001,2666200
2021-08-20,63.259998,64.389999,63.049999,64.040001,64.040001,1235900
2021-08-23,65.620003,66.680000,65.510002,66.459999,66.459999,1029400
2021-08-24,67.080002,67.980003,66.970001,67.629997,67.629997,975700
2021-08-25,67.550003,68.650002,67.040001,68.220001,68.220001,784800
2021-08-26,67.870003,68.250000,67.070000,67.230003,67.230003,716800
2021-08-27,68.000000,69.699997,68.000000,69.239998,69.239998,875900
2021-08-30,69.650002,69.769997,68.360001,68.370003,68.370003,692300
2021-08-31,68.010002,68.690002,67.730003,68.010002,68.010002,830700
2021-09-01,67.980003,68.190002,66.940002,67.160004,67.160004,877900
2021-09-02,67.839996,69.500000,67.839996,68.910004,68.910004,1081400
2021-09-03,68.809998,69.339996,68.250000,68.599998,68.599998,616600
2021-09-07,68.150002,69.129997,67.959999,68.199997,68.199997,726800
2021-09-08,68.580002,69.010002,67.320000,67.360001,67.360001,855400
2021-09-09,66.940002,68.500000,66.610001,67.480003,67.480003,790100
2021-09-10,68.599998,68.599998,67.269997,67.410004,67.410004,616400
2021-09-13,68.389999,69.940002,68.389999,69.489998,69.489998,1694800
2021-09-14,70.059998,70.209999,68.070000,68.330002,68.330002,764800
2021-09-15,69.360001,71.139999,69.349998,71.080002,71.080002,912000
2021-09-16,70.989998,70.989998,69.809998,70.290001,70.290001,635300
2021-09-17,69.910004,70.889999,69.430000,69.639999,69.639999,683000
2021-09-20,67.750000,68.309998,66.419998,67.540001,67.540001,1181700
2021-09-21,68.419998,68.730003,66.910004,67.730003,67.730003,1305700
2021-09-22,68.839996,70.610001,68.839996,69.790001,69.790001,929100
2021-09-23,70.290001,72.430000,69.949997,72.230003,72.230003,833700
2021-09-24,71.790001,73.150002,71.720001,72.820000,72.820000,797000
2021-09-27,74.400002,75.940002,74.239998,75.620003,75.620003,1402800
2021-09-28,76.580002,77.220001,75.639999,75.750000,75.750000,1450200
